title,abstract,year,journal
Robust variable selection based on the random quantile LASSO,"AbstractIn this paper, we study robust variable selection problem by combining the idea of quantile regression and random LASSO. A two-step algorithm is proposed to solve the proposed optimization ...",2019,Communications in Statistics - Simulation and Computation
LASSO Variable Selection Techniques in Data Envelopment Analysis,"The number of inputs and outputs factors has significant impacts on the production function estimation by data envelopment analysis (DEA). That is, â€œcurse of dimensionalityâ€ is an issue when using a small number of observations for high-dimensional frontier estimation. The study conducts a data generating process (DGP) to argue the typical â€œrule of thumbsâ€, e.g. the number of observations should be at least larger than twice of the number of inputs and outputs, used in DEA is ambiguous and may lead to large deviations in technical efficiency. The paper proposes a LASSO variable selection technique usually used in data mining for extracting significant factors in the formulation of sign-constrained convex nonparametric least squares (CNLS) as DEA, and the results show that the proposed LASSO-CNLS method is useful for providing guidelines of dimension reduction in DEA.",2016,
Halophilic and Halotolerant Micro-Organisms from Soils,"Hypersaline environments are extreme habitats in which several other factors, in addition to high salt content, may limit the growth of organisms. These additional factors include temperature, pH, pressure, oxygen, nutrient availability, and solar radiations (Rodriguez-Valera 1988). Hypersaline environments comprise hypersaline waters and soils . Hypersaline waters are defined as those environments that have higher concentrations of salts than seawater (Rodriguez-Valera 1988). However, depending on their origin, the salt composition may differ from that of seawater and on that basis hypersaline water habitats are categorized as thalassohaline , when the relative amounts of the different inorganic salts are approximately equal to those present in seawater, or as athalassohaline , if the proportions of the different salts are markedly different from those of seawater. The later environments are more heterogeneous and may have very different origins. Examples of thalassohaline water habitats, which are typically chroride types, are the Great Salt Lake or the solar salterns used for the industrial production of marine salt by evaporation of seawater; among the athalassohaline waters are the Dead Sea, the Wadi Natrun, Lake Magadi, and several other soda lakes. In contrast to the hypersaline waters, the hypersaline soils are not well defined and in fact there is no clear definition of a saline or hypersaline soil. They are widely represented in our planet. Because most soils contain small amounts of soluble salts, a soil would be considered as hypersaline when its salt concentration is above a certain threshold (Rodriguez-Valera 1988). According to Kaurichev (1980), soils containing more than 0.2% (w/v) soluble salt should be considered as saline soils. Micro-organisms show quite different responses to salt . According to the particular salt concentration required for their optimal growth, several physiological groups of micro-organisms are considered : (i) nonhalophiles require less than 1%",2008,
Terrestrial field dissipation of alachlor and its metabolites,"A terrestrial field dissipation study was conducted to determine the rate of dissipation and vertical mobility of alachlor and its water soluble metabolites in soil following broadcast application of an emulsifiable concentrate of alachlor, LassoÂ® Herbicide. LassoÂ® was applied at a rate of 4 lbs/a at two California locations.",1991,Analytical Sciences
Editorial,"Over the last three decades, there has been increasing interest in exploiting sparseness constraints in signal processing, that is, searching for target signals with as few non-zero entries as possible. This approach was, perhaps, first exploited in the modelling of excitation signals in speech processing or reflectivity sequences in seismic deconvolution with only a small number of non-zero values. Some 30 years later, the associated mathematical methods and application domains, both for singleand multiple-dimensional signals, have evolved to a point where sparse signal processing has become an area of study in its own right. This special issue on sparse signal processing, therefore, begins with a review article by Marvasti et al. [1], entitled A unified approach to sparse signal processing which provides a tutorial review of sparse signal recovery using various techniques with minimal sampling measurements, in effect, compressed sampling, and also describes applications of sparsity in a number of other challenging domains. Many of the articles in this special issue are related to applications of sparse signal processing. The next set of articles provides examples of where sparsity can be exploited in parameter estimation problems. The article by Djafari [2] uses a Bayesian inference approach to address both signal and image inversion problems wherein sparsity is considered either in the original or transformed signal space. Taxonomy of prior models is provided for the related probabilistic frameworks, and associated estimation algorithms are developed. Angelosante and Giannakis [3], in an invited article, consider the problem of estimating the parameters of timevarying autoregressive models. They overcome the lack of continuity and high computational complexity in working with high-dimensional datasets by casting their problem as a sparse regression with grouped variables. This is then solved with a group least-absolute shrinkage and selection operator, denoted Lasso. Numerical evaluations are employed to demonstrate the merits of the approach. Zhu et al [4]. also examine a parameter estimation problem in the context of Synthetic Aperture Radar (SAR). They address a difficult nonlinear problem by employing linearization and an over-complete dictionary. This is motivated by the sparse distribution in the observation space of SAR micromotion targets. A variational approximation framework is also exploited for Bayesian computation, and numerical simulations confirm the higher resolution achievable by the proposed approach over conventional methods. Xie et al. [5] provide a hybrid approach for 2D directionof-arrival estimation in the presence of mutual coupling across the array. They employ a manifold decomposition approach for the case when the number of sensors is sparse, smaller than required in traditional beamspacebased algorithms. In particular, an algorithm to estimate azimuth angle without exact knowledge of the mutual coupling is provided. Blanco and NÃ¡jar [6] propose an algorithm for estimating the angles of arrival of multiple uncorrelated sources impinging upon a uniform linear array. They use an overcomplete dictionary representation of the spatial covariance matrix model. A sparsity penalty is applied and a least angle regression/homotopic approach is used to solve the resulting objective function. Their approach is shown to achieve high resolution with the advantage of low computational cost. Li et al. [7] focus upon source localization with a single snapshot and improve the efficiency of an iterative adaptive approach by utilizing the optimal filter only on the spatial components corresponding to the impinging angles of the sources. Their evaluations confirm that this simplification attains comparable accuracy of source angle and power estimation with a substantial reduction in computational load. Sahnoun et al. [8] address multi-dimensional modal estimation using sparse estimation techniques in combination with an efficient multigrid approach. To overcome huge size in the necessary dictionaries, they refine their dictionaries over several levels of resolution. Their sparse modal * Correspondence: fmarvasti@gmail.com Advanced Communications Research Institute, Sharif University of Technology, Tehran, Iran Full list of author information is available at the end of the article Marvasti et al. EURASIP Journal on Advances in Signal Processing 2012, 2012:90 http://asp.eurasipjournals.com/content/2012/1/90",1998,Polibits
Developing a claimsâ€™-based algorithm to identify US patients with COPD,"Background: Claims databases are useful sources to design algorithms for care management strategies. However, for conditions like COPD that depend on clinical data (e.g., spirometry) for accurate diagnosis, their non-availability in claims implies that any claimsâ€™ based identification algorithm that is developed will need to be validated in order to minimize potential misclassification. Aim and Objective: To develop and validate a predictive model to identify COPD patients using claims data integrated with medical records. Methods: A predictive model was developed using US administrative claims from the HealthCore Integrated Research Database linked to spirometry results data of 2,005 patients with a claims-based diagnosis of COPD between 01/01/12â€“11/30/13. LASSO regression with 10-fold cross-validation was used to model 1,505 COPD cases (post-bronchodilator FEV1/FVC Results: The final model included 14 predictors, the strongest of which included: presence of â‰¥3 COPD diagnostic codes each 30 days apart, â‰¥1 pulmonary rehabilitation claim, COPD hospitalization count, and â‰¥1 claim for smoking. The model had good discrimination in identifying COPD cases (c-statistic 0.73) and a high cross-validated positive predictive value (0.86, 95%CI=0.84-0.88) for a probability threshold of â‰¥75% to identify COPD cases. Conclusions: Using multiple diagnostic codes in combination with COPD related healthcare utilization data were found to be valid parameters for identifying COPD patients using claims data alone.",2019,European Respiratory Journal
The LASSO and Sparse Least Squares Regression Methods for SNP Selection in Predicting Quantitative Traits,"Recent work concerning quantitative traits of interest has focused on selecting a small subset of single nucleotide polymorphisms (SNPs) from among the SNPs responsible for the phenotypic variation of the trait. When considered as covariates, the large number of variables (SNPs) and their association with those in close proximity pose challenges for variable selection. The features of sparsity and shrinkage of regression coefficients of the least absolute shrinkage and selection operator (LASSO) method appear attractive for SNP selection. Sparse partial least squares (SPLS) is also appealing as it combines the features of sparsity in subset selection and dimension reduction to handle correlations among SNPs. In this paper, we investigate application of the LASSO and SPLS methods for selecting SNPs that predict quantitative traits. We evaluate the performance of both methods with different criteria and under different scenarios using simulation studies. Results indicate that these methods can be effective in selecting SNPs that predict quantitative traits but are limited by some conditions. Both methods perform similarly overall but each exhibit advantages over the other in given situations. Both methods are applied to Canadian Holstein cattle data to compare their performance.",2012,IEEE/ACM Transactions on Computational Biology and Bioinformatics
Roads and passages in the Mediaeval western Macedonia,"Anna Comnena in the Alexiad describes the descent of her father Alexius Comnenus upon his adversary, the Norman sovereign Bohemund. The emperor advanced from Constantinople on Thessaloniki and from there to Trikala and Larissa, where a conflict took place between the two adversaries. Bohemund was besieged in Larissa in the spring of 1083. The identification of the placeâ€™s names (Ezeva or Ezevan, Andronia, Plavitza, kipoureia of Delphinas) which delivers Anna Comnena in describing the itinerary of Alexios Komnenos from Thessaloniki to Larissa allows us to determine the route taken by the emperor in his descent upon Bohemund as follows: Constantinople, Thessaloniki, Gonnoi, Meluna-pass, Elassona, Grevena (district of the villages Demeter-Karpero) and then, through the villages Spring-Kastraki to Meteora, Trikala-Larissa. This itinerary of Alexios Komnenos, as described, confirms the unÂ­interrupted use of the road from Elassona to Grevena (region Demeter-Karpero) and highlights the importance of the region of Grevena as junction on roads leading from Thessaloniki to Thessaly and southern Greece.",2013,
Sparse Regression,"Yuan an Lin (2004) proposed the grouped LASSO, which achieves shrinkage and selection simultaneously, as LASSO does, but works on blocks of covariates. That is, the grouped LASSO provides a model where some blocks of regression coefficients are exactly zero. The grouped LASSO is useful when there are meaningful blocks of covariates such as polynomial regression and dummy variables from categorical variables. In this paper, we propose an extension of the grouped LASSO, called â€˜Blockwise Sparse Regressionâ€™ (BSR). The BSR achieves shrinkage and selection simultaneously on blocks of covariates similarly to the grouped LASSO, but it works for general loss functions including generalized linear models. An efficient computational algorithm is developed and a blockwise standardization method is proposed. Simulation results show that the BSR compromises the ridge and LASSO for logistic regression. The proposed method is illustrated with two datasets.",2006,
"Marine Snake Diets: Prey Composition, Diversity and Overlap","--, AND S. G. HOFFMAN. 1980a. Local population size as a determinant of mating system and sexual composition in two tropical reef fishes (Thalassoma spp.). Evolution 34:508-518. AND . 1980b. Population density and the economics of territorial defense in a coral reef fish. Ecol. 61:772-780. , AND D. R. ROBERTSON. 1978. Sexual patterns in the labroid fishes of the Western Caribbean, I: The wrasses (Labridae). Smithsonian Contrib. Zool. 254:1-27. , AND E. G. LEIGH. 1975. Sex change and sexual selection. Science 190:633-638.",1982,Copeia
